student_id,school_id,local_id,age,female,f_col,gpa,private_component
19580,98,151,17,0,0,2.1534562114724336,1.2297282235730203
19581,98,152,16,1,0,2.6345438018076823,1.7407942487396093
19582,98,153,15,1,0,2.1550020372155574,1.3301950076793057
19583,98,154,16,0,0,2.297305429782621,1.656001024620877
19584,98,155,16,0,1,2.5656310061989873,1.755917043337591
19585,98,156,15,1,0,2.3758874095759195,1.4440525079346753
19586,98,157,15,0,0,1.9345117045198421,1.1334741829870696
19587,98,158,14,1,0,2.2875092597471993,1.3366660126586047
19588,98,159,17,1,0,2.483522318771426,1.4625229214955342
19589,98,160,13,0,1,2.001796664437356,1.3326666560744287
19590,98,161,15,0,1,1.8152733633128255,1.8152733633128255
19591,98,162,14,1,1,2.527538422367789,1.8946098702845955
19592,98,163,14,0,0,1.0024528293940105,1.0024528293940105
19593,98,164,15,0,1,2.147550228770689,1.2622632837685919
19594,98,165,15,1,1,2.0518955720134677,2.0518955720134677
19595,98,166,16,1,0,1.4717189952167538,1.4717189952167538
19596,98,167,14,0,1,1.1235748369440743,1.1235748369440743
19597,98,168,15,1,0,2.0635709551517354,1.2624013211099132
19598,98,169,14,0,1,1.2554285461090204,1.2554285461090204
19599,98,170,14,1,1,2.4321871428941733,1.6829596977062742
19600,98,171,15,0,1,2.4793766497843803,1.4382471788321922
19601,98,172,14,1,0,1.4421135143315278,1.4421135143315278
19602,98,173,15,1,0,2.2183175815470926,1.3944088028639194
19603,98,174,15,0,0,2.6294496730537906,1.2422833492329983
19604,98,175,14,0,0,2.035029177617142,1.275098851458166
19605,98,176,18,0,0,1.3066808859462797,1.3066808859462797
19606,98,177,15,0,1,1.359754304253543,1.359754304253543
19607,98,178,15,1,1,2.717085834106232,1.9287106067959312
19608,98,179,14,0,0,1.7680844551074903,1.0408293022939337
19609,98,180,15,1,0,1.3729896180645014,1.3729896180645014
19610,98,181,13,1,0,2.0707098118593654,1.2614568317911696
19611,98,182,17,1,0,1.2893590019016952,1.2893590019016952
19612,98,183,17,1,1,2.8798765005996874,1.8499695607246935
19613,98,184,14,0,0,1.8469627475168446,1.1581707931591945
19614,98,185,16,1,1,2.59670355830383,1.5834535336831128
19615,98,186,14,0,1,2.4164400283135037,1.4644934271733332
19616,98,187,15,1,0,2.406906045988162,1.539878053983866
19617,98,188,15,1,1,2.2700678042529603,1.5009330874775322
19618,98,189,14,0,0,2.0877473308851524,1.1727240886636454
19619,98,190,14,0,0,2.3118058840718123,1.0466801338461034
19620,98,191,15,1,1,2.87841393669739,1.7484015421220869
19621,98,192,13,1,1,2.3390102192999653,1.5687567732064354
19622,98,193,14,1,0,2.1364333083361884,1.302739508159104
19623,98,194,16,0,0,1.8447452324437363,1.043937396920859
19624,98,195,14,1,0,2.1703127557367465,1.1713831239310215
19625,98,196,16,0,0,1.0959933293386486,1.0959933293386486
19626,98,197,13,1,0,1.0368996038745188,1.0368996038745188
19627,98,198,14,1,0,2.1381899414906145,1.2956288599230288
19628,98,199,15,0,0,1.925929117794599,1.0606077666352962
19629,98,200,14,1,0,2.279565757917262,1.3894744855534715
19630,98,201,15,0,1,2.1559461193858724,1.358148286234203
19631,98,202,16,0,0,2.3670891979404662,1.4398336788110313
19632,98,203,16,1,0,2.3494854300506587,1.4560031406900944
19633,98,204,13,0,1,1.7147043400642372,1.0870779971328186
19634,98,205,14,0,0,1.6825465913398814,1.1300771147247497
19635,98,206,13,1,1,2.3632039777044507,1.5106936057760645
19636,98,207,16,0,1,2.3654795663544297,1.4812949894238463
19637,98,208,14,0,0,2.2320956106270495,1.3038270367502993
19638,98,209,14,0,1,2.148053097041576,1.1415674768564212
19639,98,210,16,0,1,2.6451747542098456,1.8104940308629887
19640,98,211,16,1,0,2.5425182314131156,1.723618274793279
19641,98,212,15,1,1,2.2175153144018775,1.6242414818643645
19642,98,213,16,1,1,1.5066805544805828,1.5066805544805828
19643,98,214,15,1,0,2.130408972230469,1.2787612575834557
19644,98,215,16,1,0,1.0311333635290787,1.0311333635290787
19645,98,216,16,1,1,2.7216666572787678,1.902898441138827
19646,98,217,14,0,1,1.3489473109969912,1.3489473109969912
19647,98,218,14,1,0,2.2540666430169027,1.4332739269466104
19648,98,219,16,1,0,2.4403206696680804,1.5118988942135811
19649,98,220,15,0,0,1.2756291859016904,1.2756291859016904
19650,98,221,14,0,1,2.3795756971268407,1.3483343900831868
19651,98,222,13,1,1,2.3924430239085117,1.5220119196499104
19652,98,223,14,0,0,2.02921867006197,1.2447670366388461
19653,98,224,14,0,1,1.692114092922566,1.0435972152719624
19654,98,225,15,0,0,2.884404503904269,1.6933699434002452
19655,98,226,16,0,0,2.128335311233559,1.2630139600742563
19656,98,227,15,1,0,1.1718618550984041,1.1718618550984041
19657,98,228,16,0,0,2.7806199020236133,1.4103605310071274
19658,98,229,14,0,0,2.1022246005455765,1.196655497385211
19659,98,230,15,0,1,2.387269079039897,1.6003187309251445
19660,98,231,13,0,0,2.280672346824207,1.0990471204935006
19661,98,232,16,0,0,2.0732654055451794,1.0896341941948497
19662,98,233,14,0,1,1.0761648976482943,1.0761648976482943
19663,98,234,13,1,1,2.6302942832774305,1.8049081889865606
19664,98,235,16,1,0,2.320024861286655,1.4756693341089144
19665,98,236,17,0,1,1.8046140336646896,1.8046140336646896
19666,98,237,17,0,0,1.3027489555578453,1.3027489555578453
19667,98,238,17,1,0,2.4967383772006504,1.7094178724374385
19668,98,239,15,0,1,2.335485605591101,1.5081665120704315
19669,98,240,16,0,0,1.7572068304880681,1.7572068304880681
19670,98,241,13,0,0,1.8967306986545696,1.0175252099547811
19671,98,242,14,0,1,1.5637619787299237,1.5637619787299237
19672,98,243,15,0,0,2.0622076290476454,1.2176256200537978
19673,98,244,15,0,0,1.4353153805375582,1.4353153805375582
19674,98,245,16,1,0,2.688217800224608,1.8539446245437037
19675,98,246,14,0,0,1.8584265816266576,1.1185863783473429
19676,98,247,17,0,0,2.344176744899684,1.2060401002253742
19677,98,248,15,0,0,2.1669788846783264,1.5340503325951331
19678,98,249,14,0,0,2.109761840300417,1.135947041892248
19679,98,250,15,0,1,2.381362586863567,1.4847373423528005
19680,98,251,16,1,0,1.484102360351431,1.484102360351431
19681,98,252,13,0,0,1.8022811967705628,1.0133034715252769
19682,98,253,15,1,0,2.7377527512283057,1.6067324099610023
19683,98,254,13,1,0,2.003091762053997,1.0829135829409395
19684,98,255,14,1,1,1.7463630411639832,1.7463630411639832
19685,98,256,17,0,0,2.139435481507709,1.2460854714325356
19686,98,257,15,1,1,3.056686689641546,2.1309075436053213
19687,98,258,15,0,1,1.7150653621184406,1.7150653621184406
19688,98,259,14,1,0,2.1532592711642384,1.1565869031034546
19689,98,260,13,1,0,1.079874595579323,1.079874595579323
19690,98,261,14,1,0,2.2484440961258203,1.223356713531706
19691,98,262,15,1,1,2.7585128618621537,1.7873537571734277
19692,98,263,15,0,1,2.3895701286147917,1.4017977380997655
19693,98,264,16,1,1,3.154576272699214,2.209633203012992
19694,98,265,16,0,1,1.6818947430201832,1.1547326938737628
19695,98,266,14,1,1,2.2937888156097612,1.5081198122419963
19696,98,267,15,1,1,2.9074154801739485,2.008482055347334
19697,98,268,14,0,1,2.512673942690831,1.5628750839192207
19698,98,269,16,0,0,2.296546479658253,1.524842789333835
19699,98,270,14,1,1,2.483306587216251,1.5623242022926933
19700,98,271,16,1,0,2.420146886897966,1.5525726331580059
19701,98,272,16,1,0,2.4703443998672348,1.7598611862341946
19702,98,273,14,0,0,1.3224000555862896,1.3224000555862896
19703,98,274,15,1,0,2.2303581323330737,1.3654955393149864
19704,98,275,16,0,1,2.42724548863825,1.4259184372695106
19705,98,276,13,1,0,2.5758051503932307,1.5712331295325406
19706,98,277,14,0,0,1.9009594141199493,1.1625533585214411
19707,98,278,14,1,1,2.523733028223056,1.9196883163618517
19708,98,279,14,1,0,1.3103070836526556,1.3103070836526556
19709,98,280,14,0,1,2.0459357521826056,1.2531694591839004
19710,98,281,14,1,0,1.1808020098842016,1.1808020098842016
19711,98,282,13,0,1,2.3726980156141235,1.3283999852600346
19712,98,283,14,1,1,2.8823317195100095,1.8991610709573503
19713,98,284,13,0,1,2.0174389896240847,1.2889046778908384
19714,98,285,14,1,0,2.033101087221876,1.3277882446291605
19715,98,286,13,0,0,1.6953903626839262,1.0848816094073772
19716,98,287,16,1,1,3.1238877460866528,2.053073299844543
19717,98,288,17,0,0,2.3871446386051938,1.4643992314987408
19718,98,289,15,0,1,2.671328376692928,1.8809220191750164
19719,98,290,14,1,0,2.2718177578145218,1.4878078194834543
19720,98,291,17,1,0,2.498153213885845,1.5196749760252775
19721,98,292,14,0,1,2.782598462186243,1.8187743999167194
19722,98,293,17,0,1,2.4754870444382755,1.6149015912028877
19723,98,294,13,0,1,2.509898072302092,1.536215320258019
19724,98,295,13,1,0,1.9331829658462971,1.0218119073420155
19725,98,296,15,1,1,1.6667705676931504,1.6667705676931504
19726,98,297,14,0,0,1.1156914345256086,1.1156914345256086
19727,98,298,15,0,0,2.5325420908108747,1.4643679957639701
19728,98,299,17,1,0,2.585930486818078,1.5464619780140636
19729,98,300,16,1,1,1.8569378441589597,1.8569378441589597
19730,98,301,13,1,0,2.0927448850409367,1.1765648882086435
19731,98,302,14,0,1,2.2329379828784717,1.5091223343082354
19732,98,303,16,1,0,2.496444749442427,1.5560856888494634
19733,98,304,15,1,0,2.178459445981223,1.3211519195687997
19734,98,305,17,0,0,2.0551790044916483,1.4646627696331849
19735,98,306,16,1,1,3.015964149103337,2.039708684822414
19736,98,307,15,1,0,2.291220821573547,1.307336330982453
19737,98,308,16,1,1,2.0335724522315504,2.0335724522315504
19738,98,309,15,1,0,2.2600781149106197,1.2110048138502176
19739,98,310,14,0,1,2.0463435078628764,1.2094906664956309
19740,98,311,17,0,1,1.825141603107757,1.825141603107757
19741,98,312,16,1,1,3.067531236751207,1.8457113294936773
19742,98,313,16,1,0,2.5626074817376385,1.5369839223217154
19743,99,0,15,1,1,1.85586911612471,1.85586911612471
19744,99,1,18,0,1,1.9289716023096783,1.9289716023096783
19745,99,2,15,1,0,1.915338768374528,1.915338768374528
19746,99,3,15,1,1,3.1262448949790684,2.2063529025007376
19747,99,4,14,1,1,3.0489976566625594,2.2029363243499755
19748,99,5,14,0,0,1.3463394975854603,1.3463394975854603
19749,99,6,15,0,0,2.1700970525314776,1.1884610435964333
19750,99,7,13,0,0,2.1909094318802307,1.2185611127961364
19751,99,8,15,0,1,2.887739098719004,1.6697755043568172
19752,99,9,15,1,1,2.0593619034662103,2.0593619034662103
19753,99,10,16,0,1,2.8670557911030787,1.7448399619135402
19754,99,11,16,1,0,1.3209701626080301,1.3209701626080301
19755,99,12,17,1,0,1.7219722730565137,1.7219722730565137
19756,99,13,13,0,0,2.2419492391178952,1.1954624398306355
19757,99,14,16,0,1,2.4891081580488525,1.9918471471751877
19758,99,15,14,1,1,2.2981274312081026,2.2981274312081026
19759,99,16,16,0,0,2.216888979932773,1.2468394362394761
19760,99,17,15,1,1,2.636858469222939,1.8246429351314448
19761,99,18,16,0,0,2.574716968999355,1.6347869278523421
19762,99,19,14,0,0,1.895535485912652,1.141792229729694
19763,99,20,17,0,1,2.72069280069574,1.827639356901502
19764,99,21,14,0,1,2.3218494633628617,1.4178266226708838
19765,99,22,14,0,0,1.136926415483091,1.136926415483091
19766,99,23,17,1,0,2.3205356013143636,1.3565390848967773
19767,99,24,14,1,0,2.152253778854107,1.1567358975200341
19768,99,25,16,0,0,2.1736646750040607,1.3051870129433545
19769,99,26,15,1,0,2.784403643551935,1.7552704703744075
19770,99,27,15,0,0,1.6161598136332107,1.1543435494691525
19771,99,28,16,1,0,1.276950636222349,1.276950636222349
19772,99,29,17,1,1,1.935007927132533,1.935007927132533
19773,99,30,15,0,1,2.621600597718765,1.5795020611228912
19774,99,31,14,1,1,1.8063022679644738,1.8063022679644738
19775,99,32,16,1,1,2.9232099336969695,2.0933784956219545
19776,99,33,14,1,0,2.533106115747913,1.5367269273039417
19777,99,34,14,0,0,1.428516089716359,1.428516089716359
19778,99,35,14,1,1,2.6894713557839767,1.7259350609886976
19779,99,36,16,0,1,2.8751344067805737,1.855104371206683
19780,99,37,14,0,0,1.990079594471886,1.151593193623539
19781,99,38,13,0,0,2.110762977475052,1.0959899645944544
19782,99,39,16,0,0,2.508895225964136,1.4473108078993497
19783,99,40,16,1,1,2.8901866622346017,2.07534806494957
19784,99,41,16,1,0,2.6631752166653007,1.5907397253546147
19785,99,42,13,1,1,2.4672463122094355,1.5514109884289964
19786,99,43,14,0,0,1.1209582805304388,1.1209582805304388
19787,99,44,14,1,0,2.503314499418952,1.4492380772900606
19788,99,45,14,0,1,2.614098787174538,1.632869766637522
19789,99,46,17,0,0,2.4045907103225304,1.4243992764835363
19790,99,47,15,1,1,2.514107065055822,1.5653953954251207
19791,99,48,15,0,0,2.10165974817035,1.0377115723654677
19792,99,49,16,0,0,2.268318044671048,1.4752458142916334
19793,99,50,16,0,1,3.029814273295375,1.9874025113312626
19794,99,51,16,0,1,2.420485344404417,1.6290184885485037
19795,99,52,16,1,1,1.9238546043556592,1.9238546043556592
19796,99,53,16,1,0,2.8742034372763143,1.8613934417203426
19797,99,54,16,1,0,2.309747356380624,1.6241761891144793
19798,99,55,16,0,1,1.5400724294787238,1.5400724294787238
19799,99,56,18,1,0,2.3618221385300746,1.4384695914075074
19800,99,57,13,0,1,1.3014501214981604,1.3014501214981604
19801,99,58,16,1,1,2.120101036736656,2.120101036736656
19802,99,59,16,0,0,2.401619344707094,1.2360549462183525
19803,99,60,15,1,0,2.581188823621615,1.6537415002303393
19804,99,61,13,1,1,2.9224561677623644,1.7074814788932877
19805,99,62,17,1,0,2.5987914912274075,1.5446245981358404
19806,99,63,18,0,0,2.386652036993943,1.383733808766223
19807,99,64,16,0,1,2.8730801456737134,2.0187295026784327
19808,99,65,15,1,0,2.040634636064897,1.1819772039102854
19809,99,66,18,1,0,2.916731351045452,2.082972580168579
19810,99,67,15,1,0,2.2443196344148806,1.2919383800627031
19811,99,68,16,1,1,2.5856651598598255,1.743218197645565
19812,99,69,16,0,0,2.4649291501079036,1.646340567227563
19813,99,70,15,0,0,2.037842964884596,1.0683674834486152
19814,99,71,13,1,0,1.4358269853375163,1.4358269853375163
19815,99,72,15,0,0,2.698427577089851,1.7347446343398523
19816,99,73,15,0,1,2.5296698403099738,1.734607002658299
19817,99,74,15,0,1,2.941794905691324,1.913574840774754
19818,99,75,16,1,0,2.826834551923915,1.8372943616209287
19819,99,76,14,1,1,2.563070131679012,1.596294412866694
19820,99,77,17,1,0,2.322171840905821,1.488530676413578
19821,99,78,15,0,0,1.9095322610067353,1.2081139665641336
19822,99,79,15,0,0,2.2811525427237758,1.4982130044724826
19823,99,80,15,1,1,2.83501779294917,2.086803455527259
19824,99,81,15,1,0,2.421574901129457,1.3450893937721817
19825,99,82,14,0,1,2.438942903808045,1.386870375995718
19826,99,83,15,0,1,2.6591199299155805,1.7419970648762755
19827,99,84,14,0,0,2.2939655961163243,1.2985640195700505
19828,99,85,16,0,1,2.8101780966423004,2.028595687691081
19829,99,86,15,1,0,2.8640970366375305,1.6155588393578393
19830,99,87,13,0,0,2.142729581740962,1.0402014781064297
19831,99,88,14,1,0,1.899349761623187,1.164015624294117
19832,99,89,16,0,0,2.281618161250967,1.3606077176453775
19833,99,90,15,1,0,2.492299682163784,1.587738690026088
19834,99,91,15,1,0,2.2203050653000087,1.408003619553095
19835,99,92,18,0,0,2.8310745333370173,1.8266873954885978
19836,99,93,16,1,0,1.4796126448575404,1.4796126448575404
19837,99,94,18,1,0,1.8504777161533699,1.8504777161533699
19838,99,95,16,0,0,1.308839177002323,1.308839177002323
19839,99,96,15,0,0,1.3840739197578662,1.3840739197578662
19840,99,97,15,1,0,2.347835476660001,1.4584591778625826
19841,99,98,14,1,0,1.6638058933609827,1.6638058933609827
19842,99,99,14,0,1,1.6197297477227524,1.6197297477227524
19843,99,100,14,1,1,2.702819777477014,1.9443227508799426
19844,99,101,16,1,0,3.077943047507749,1.8626816365331658
19845,99,102,14,1,0,2.5320884987046863,1.2883283730011514
19846,99,103,14,1,0,2.369652479174308,1.1321612380688078
19847,99,104,15,0,1,2.2397542824374774,1.4694723760529897
19848,99,105,14,1,0,2.598847445180863,1.8028106106172699
19849,99,106,13,1,0,2.131139516033211,1.3217428323308889
19850,99,107,14,0,0,2.226969020559093,1.3093535380618166
19851,99,108,14,0,0,2.358270330319759,1.2116400570532253
19852,99,109,14,1,0,2.0346286145636294,1.1623462450103983
19853,99,110,16,0,0,1.8602356933067647,1.1603772500571385
19854,99,111,13,0,0,2.155136011783611,1.1401395481576746
19855,99,112,16,1,0,2.4336345482901076,1.443019342240974
19856,99,113,14,1,1,2.8449411938756937,1.7925634098673506
19857,99,114,18,1,1,3.2759157589550862,2.3474180077714997
19858,99,115,16,1,0,2.084318344817057,1.2801780851040294
19859,99,116,15,1,0,1.6704064323481744,1.6704064323481744
19860,99,117,16,1,1,2.7774450986562833,2.0747162731214583
19861,99,118,14,1,1,2.33299004733479,1.599563787351793
19862,99,119,13,0,1,2.3940418770929757,1.4253747838580388
19863,99,120,16,0,1,2.5539743845312923,1.594833740603468
19864,99,121,14,1,0,2.1097984608470353,1.3487502145491872
19865,99,122,16,1,1,2.8108230036869233,2.037851152411878
19866,99,123,17,0,0,1.9506225773340833,1.3254523713831463
19867,99,124,18,1,0,2.942956759746941,1.7854896487111034
19868,99,125,14,0,0,2.092988467054048,1.226296729835491
19869,99,126,14,0,1,2.2072221385163435,1.3881158162308864
19870,99,127,13,1,1,2.6458670856784505,1.5598367746574535
19871,99,128,15,1,1,1.899151568123497,1.899151568123497
19872,99,129,14,1,1,1.7117876493175963,1.7117876493175963
19873,99,130,14,0,0,2.209721571897985,1.381689629412889
19874,99,131,15,1,0,2.1300621140708365,1.476541242699057
19875,99,132,17,0,1,3.053894272228999,1.9488584867180545
19876,99,133,16,0,0,1.05644635833178,1.05644635833178
19877,99,134,16,0,0,2.3030459803457948,1.3408793387942153
19878,99,135,13,0,1,1.402987970897155,1.402987970897155
19879,99,136,17,0,0,2.2013389082032186,1.2244719125754422
19880,99,137,14,1,0,2.6064990385489173,1.6400215395274236
19881,99,138,16,0,0,2.1427584932818373,1.0957548324980726
19882,99,139,16,1,0,2.2785810098603005,1.4909664780126648
19883,99,140,16,1,0,2.3474641396116622,1.4099269986487928
19884,99,141,16,1,1,3.0412238053763527,1.9635063639470276
19885,99,142,14,1,0,2.6409754778183947,1.6268959759084278
19886,99,143,15,0,0,2.0446284861989286,1.0376278914937842
19887,99,144,17,1,0,2.3794837292919926,1.6147024864042205
19888,99,145,15,1,1,2.493101247043085,1.9958402361694199
19889,99,146,14,0,0,1.657536702927409,1.016426566300188
19890,99,147,14,1,1,2.9515813000196536,1.9542647075209634
19891,99,148,16,1,0,2.3536879541057574,1.5579272703453098
19892,99,149,15,0,0,2.3699067613010216,1.1656746417878978
19893,99,150,14,0,1,2.0822305054113386,1.2418233456015122
19894,99,151,14,1,1,2.8519289100189225,1.860283768283372
19895,99,152,15,1,0,2.4145733693942484,1.463942679257139
19896,99,153,15,0,1,2.6430211704048556,1.6739440224272006
19897,99,154,18,0,0,2.456793285326578,1.5228492832818883
19898,99,155,15,0,1,2.340401484191661,1.5482811921601782
19899,99,156,16,1,0,2.4598633662565654,1.567695445002763
19900,99,157,17,1,0,1.8317891295536806,1.8317891295536806
19901,99,158,15,0,1,2.538614726894989,1.7599260605716596
19902,99,159,14,1,0,2.2689151813852972,1.3312239251519504
19903,99,160,16,0,1,1.7117593192336515,1.7117593192336515
19904,99,161,15,0,0,1.6816370493229127,1.6816370493229127
19905,99,162,16,1,0,2.7967049398503665,1.6591167734957568
19906,99,163,14,1,0,2.104004874016395,1.2195570569732412
19907,99,164,15,0,0,2.061313729241126,1.102749479811093
19908,99,165,13,0,0,2.0082963398346845,1.0788605627065737
19909,99,166,13,1,0,2.341973029633832,1.368669880259801
19910,99,167,16,1,1,2.5508713699256784,1.5948506701482632
19911,99,168,15,0,0,2.1103954715728257,1.1710833504389722
19912,99,169,15,0,0,2.240814718927294,1.3056681467812168
19913,99,170,15,1,0,2.1815799937181692,1.6235092857315507
19914,99,171,15,1,0,2.767304779475718,1.668440472135228
19915,99,172,16,1,0,2.706823078963496,1.6260418072303549
19916,99,173,15,1,0,2.3025025627524336,1.28259665805174
19917,99,174,15,1,1,1.9431448101877022,1.9431448101877022
19918,99,175,14,0,1,2.7407194306430362,1.875716677671961
19919,99,176,14,1,0,2.2785047522223705,1.386434012430235
19920,99,177,15,1,1,2.546140804365826,1.6362089696458924
19921,99,178,16,0,0,2.0030736856238307,1.0180781336362228
19922,99,179,16,1,0,2.5259517841698518,1.6632375590711561
19923,99,180,16,0,1,1.6500866823635738,1.6500866823635738
19924,99,181,13,1,1,2.661793990969067,1.822248182737389
19925,99,182,13,1,1,1.591727906999869,1.591727906999869
19926,99,183,16,1,0,2.4995253398156647,1.5895080248805733
19927,99,184,15,1,1,2.7855959079979367,1.8639605045920051
19928,99,185,16,1,1,2.429815444586654,1.7458162811257074
19929,99,186,15,1,0,2.6444797379555793,1.5515965597679429
19930,99,187,14,1,0,2.255445555177181,1.4870104972169789
19931,99,188,14,0,0,2.0185390872255433,1.131926374895142
19932,99,189,16,1,1,2.6624640104313935,1.767045500757539
19933,99,190,13,1,0,1.4043594649441842,1.4043594649441842
19934,99,191,15,1,0,2.5152033071379476,1.567613328721554
19935,99,192,13,1,1,2.7266940182735295,1.6838363708456794
19936,99,193,15,1,0,2.4937120603710405,1.636315229222663
19937,99,194,15,1,0,2.3682344752448934,1.3684873714431651
19938,99,195,14,0,0,1.2848840365681233,1.2848840365681233
19939,99,196,13,1,0,2.5224168915682883,1.4798769550091493
19940,99,197,15,0,0,2.4673550718721775,1.6615653233055427
19941,99,198,15,0,0,1.8847081897833844,1.0149929448507586
19942,99,199,16,1,1,3.226514153053479,1.9779759557737886
19943,99,200,14,0,1,2.549749723392399,1.51822731257899
19944,99,201,16,0,0,2.567606354624623,1.6014674744694026
19945,99,202,17,1,0,1.769436245297485,1.769436245297485
19946,99,203,16,0,0,2.43181590049662,1.603381153648245
19947,99,204,16,1,1,2.101348290918351,2.101348290918351
19948,99,205,16,1,1,2.581130843070756,1.8045071387384128
19949,99,206,14,0,1,1.6500169331320016,1.6500169331320016
19950,99,207,18,1,1,3.2972915599519115,2.3127631838224647
19951,99,208,16,1,1,2.866615146896415,2.0791180660544453
19952,99,209,16,0,0,2.6972165240406727,1.666660036069003
19953,99,210,14,1,0,2.150953390788806,1.550031285105254
19954,99,211,15,0,0,2.0893450779274123,1.1844113860900944
19955,100,0,15,1,0,1.9087154832146214,1.9087154832146214
19956,100,1,13,1,1,2.7400160229675383,1.7275068507778963
19957,100,2,17,1,0,2.4634628646393675,1.5298251963244518
19958,100,3,14,0,1,2.2829436919901807,1.3981230650607672
19959,100,4,14,1,0,2.2789066470476644,1.5082159463355231
19960,100,5,14,0,1,1.5291218328392326,1.5291218328392326
19961,100,6,15,0,1,1.5521773343508227,1.5521773343508227
19962,100,7,16,0,1,2.8414736008811277,1.938820255577757
19963,100,8,14,1,0,1.3235669218423973,1.3235669218423973
19964,100,9,17,0,0,2.3027634237433214,1.4577761791547783
19965,100,10,14,0,1,2.646429330601386,1.7614278679943776
19966,100,11,14,1,1,2.9248692943864527,1.7327992801509304
19967,100,12,14,0,0,2.200039391738697,1.239074935259932
19968,100,13,15,1,0,2.2920932398492133,1.3784685790537203
19969,100,14,15,0,1,2.3873447571467405,1.5536063405726617
19970,100,15,16,1,0,2.451531083501497,1.7252453492588742
19971,100,16,13,0,0,2.057823442500688,1.0385753208608766
19972,100,17,16,1,1,2.970301763676718,2.044494206579283
19973,100,18,16,0,1,2.464028235803596,1.7229242321396352
19974,100,19,13,1,0,2.3768948784305897,1.607714958475072
19975,100,20,14,1,0,2.0281580397483694,1.349648482405775
19976,100,21,15,0,0,2.191850826251302,1.3425585595245262
19977,100,22,14,1,0,2.3492139482945813,1.3912057965087696
19978,100,23,15,1,0,2.0320501336002894,1.4284075264852762
19979,100,24,14,1,1,2.6641256128275086,1.4450816729359652
19980,100,25,15,0,0,2.113440073009077,1.0950453867713317
19981,100,26,17,0,0,2.258007970882306,1.3594535134936414
19982,100,27,15,1,1,1.9958907697416635,1.9958907697416635
19983,100,28,13,1,0,2.172100996491772,1.0327725366867737
19984,100,29,14,0,1,2.30404008964315,1.3536921865531262
19985,100,30,15,1,0,1.9961556641842608,1.1511511002661976
19986,100,31,15,0,0,2.160699719927266,1.2842242929881136
19987,100,32,15,0,0,2.059656789588277,1.3490458528827258
19988,100,33,15,0,1,2.314108231727841,1.666558618312572
19989,100,34,13,0,1,2.2851629595618657,1.4344962618971042
19990,100,35,14,0,1,2.295224071343065,1.2209018783160608
19991,100,36,16,1,0,2.2985513841558944,1.4235176928806932
19992,100,37,14,1,0,1.190928237188578,1.190928237188578
19993,100,38,14,0,0,1.783603832810222,1.3067944056467702
19994,100,39,17,0,0,2.1944771105740934,1.52956822727431
19995,100,40,14,1,0,1.748875351962865,1.748875351962865
19996,100,41,16,0,0,2.1584987114382845,1.1344266022160716
19997,100,42,15,1,1,1.7411858630948087,1.7411858630948087
19998,100,43,15,1,0,2.4501432461160713,1.3923006884983957
19999,100,44,16,1,1,2.902341229241942,2.0599178612896827
20000,100,45,15,1,0,1.9626317805815274,1.3589891734665143
20001,100,46,14,0,0,1.8726626592623261,1.097452703130838
20002,100,47,14,1,0,2.14552955609735,1.373138809583507
20003,100,48,16,0,1,3.0204891861324663,1.9265603869655412
20004,100,49,15,1,0,2.0155982373146992,1.4934369772771612
20005,100,50,15,0,0,1.0928062972231518,1.0928062972231518
20006,100,51,14,1,0,2.924873396035613,1.7145476383642513
20007,100,52,15,1,0,2.5106266568802256,1.5929085863386159
20008,100,53,15,0,0,2.389609619489923,1.5349347726270826
20009,100,54,16,1,0,1.9136016189027512,1.9136016189027512
20010,100,55,15,1,1,2.827647761161088,1.7722274744125157
20011,100,56,16,1,0,2.94623704511996,1.961431963677334
20012,100,57,18,0,0,2.71619828878226,1.3954959200259014
20013,100,58,15,0,0,1.2674107927043523,1.2674107927043523
20014,100,59,18,0,1,2.751775433710723,2.0709083807931536
20015,100,60,16,1,0,1.5907430665313405,1.5907430665313405
20016,100,61,16,1,0,2.116867107275737,1.2459103980425463
20017,100,62,15,1,0,2.529627208578439,1.5953853115083416
20018,100,63,14,0,1,2.4869871290095356,1.6452611288027763
20019,100,64,16,0,1,2.457616830195758,1.8608248906888867
20020,100,65,13,0,1,2.3588222541407564,1.472676955518921
20021,100,66,16,0,0,2.201715878800602,1.2817125566173293
20022,100,67,14,1,1,2.310570054022692,1.5617573450099815
20023,100,68,16,0,0,1.9828599337326558,1.2084829128143764
20024,100,69,15,0,0,2.166925321648598,1.298230208234334
20025,100,70,16,0,1,2.724061578843688,1.6233874636495784
20026,100,71,15,0,0,2.3470313590555163,1.1712528556958322
20027,100,72,15,1,1,2.3184936208836513,1.6426277523807982
20028,100,73,14,1,0,1.780139487634427,1.0952405195432
20029,100,74,14,1,1,3.0455131082346,2.033687631734372
20030,100,75,15,1,1,2.4706586797900885,1.775000331762198
20031,100,76,14,0,0,2.1279157661668133,1.248064160449844
20032,100,77,15,1,0,2.4606947978808837,1.591274726200039
20033,100,78,15,0,0,1.3924402865509977,1.3924402865509977
20034,100,79,15,0,1,1.4759630123582186,1.4759630123582186
20035,100,80,15,0,0,1.4340411980376295,1.4340411980376295
20036,100,81,14,1,0,2.202032954019073,1.1869683742457213
20037,100,82,14,0,0,2.395179629236459,1.487331138074164
20038,100,83,15,0,0,1.230929908707215,1.230929908707215
